Time:128Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
0.0859375000,0,4197.5639648438,4225.0000000000,4186.5385742188,4851.9228515625,4468.3334960938,4257.9487304688,4215.2563476563,4076.7949218750,3495.6411132813,2834.1025390625,3869.4870605469,4002.9487304688,3735.6411132813,3557.5642089844,,,
0.0937500000,0,4198.5898437500,4223.7177734375,4291.6665039063,5190.3847656250,4515.3847656250,4257.3076171875,4212.3076171875,4078.4614257813,3506.6667480469,2836.5385742188,3853.9743652344,3671.6667480469,3607.3076171875,3557.9487304688,,,
0.1015625000,0,4198.0771484375,4227.8203125000,4320.5126953125,5341.0258789063,4542.0512695313,4259.2309570313,4210.6411132813,4079.3588867188,3511.4101562500,2836.7949218750,3773.3332519531,3594.7436523438,3567.4357910156,3559.7436523438,,,
0.1093750000,0,4199.3588867188,4230.0000000000,4291.1538085938,5361.7949218750,4549.3588867188,4259.2309570313,4215.1284179688,4081.7949218750,3510.1281738281,2849.1025390625,3657.3076171875,3674.1025390625,3606.7949218750,3558.8461914063,,,
0.1171875000,0,4201.1538085938,4229.1025390625,4304.7436523438,5446.5385742188,4550.5126953125,4257.3076171875,4219.2309570313,4080.6411132813,3510.0000000000,2852.6923828125,3581.4101562500,3670.2563476563,3598.3332519531,3557.0512695313,,,
0.1250000000,0,4200.6411132813,4233.4614257813,4337.4360351563,5561.7949218750,4528.9741210938,4257.4360351563,4217.8203125000,4078.3332519531,3514.8718261719,2851.4101562500,3498.3332519531,3670.1281738281,3562.4357910156,3557.6923828125,,,
0.1328125000,0,4199.3588867188,4237.0512695313,4335.7690429688,5603.7177734375,4502.9487304688,4260.3847656250,4215.2563476563,4080.7692871094,3520.1281738281,2863.9743652344,3228.8461914063,3913.9743652344,3563.8461914063,3557.8205566406,,,
0.1406250000,0,4200.2563476563,4235.5126953125,4324.6152343750,5579.3588867188,4502.3076171875,4262.3076171875,4214.3588867188,4082.3076171875,3522.3076171875,2870.3845214844,2934.4870605469,4210.0000000000,3576.7949218750,3556.1538085938,,,
0.1484375000,0,4200.8974609375,4235.2563476563,4324.1025390625,5506.9228515625,4505.6411132813,4259.3588867188,4215.2563476563,4080.5129394531,3522.9487304688,2867.3076171875,2943.3332519531,4269.3588867188,3573.4614257813,3555.0000000000,,,
0.1562500000,0,4201.4101562500,4232.9487304688,4328.2050781250,5383.8461914063,4476.2822265625,4256.0258789063,4216.9228515625,4080.0000000000,3525.2563476563,2877.8205566406,3074.4870605469,4291.7949218750,3569.8718261719,3564.2307128906,,,
0.1640625000,0,4203.8461914063,4214.7436523438,4352.0512695313,5107.1796875000,4491.7949218750,4257.0512695313,4214.1025390625,4080.1281738281,3528.8461914063,2886.9230957031,2921.4101562500,4673.0771484375,3549.1025390625,3581.7949218750,,,
0.1718750000,0,4206.2822265625,4191.6665039063,4383.2050781250,4648.5898437500,4623.3334960938,4258.3334960938,4215.3847656250,4077.4357910156,3527.6923828125,2883.3332519531,2851.0256347656,5049.6152343750,3509.2307128906,3598.0769042969,,,
0.1796875000,0,4206.0258789063,4198.8461914063,4373.5898437500,4207.1796875000,4735.0000000000,4257.3076171875,4219.1025390625,4076.5385742188,3529.2307128906,2890.5129394531,3287.1794433594,4950.2563476563,3511.9230957031,3595.0000000000,,,
0.1875000000,0,4207.8203125000,4234.4873046875,4339.4873046875,4030.3845214844,4748.5898437500,4255.0000000000,4216.9228515625,4080.0000000000,3535.0000000000,2902.3076171875,3604.2307128906,4802.4360351563,3561.1538085938,3568.3332519531,,,
0.1953125000,0,4212.8203125000,4254.1025390625,4331.6665039063,3938.7180175781,4797.4360351563,4255.3847656250,4215.1284179688,4084.2307128906,3542.0512695313,2899.8718261719,3306.0256347656,5110.0000000000,3584.7436523438,3550.5129394531,,,
0.2031250000,0,4217.6923828125,4248.3334960938,4332.1796875000,3283.0769042969,4916.0258789063,4258.8461914063,4218.3334960938,4087.8205566406,3546.4101562500,2904.1025390625,3123.0769042969,5780.7690429688,3583.7180175781,3555.7692871094,,,
0.2109375000,0,4224.4873046875,4245.3847656250,4312.5639648438,2212.3076171875,4965.2563476563,4258.8461914063,4220.0000000000,4088.7180175781,3548.4614257813,2916.7949218750,3631.0256347656,6275.6411132813,3610.0000000000,3562.3076171875,,,
0.2187500000,0,4229.1025390625,4251.1538085938,4302.3076171875,1688.4615478516,4957.1796875000,4253.0771484375,4217.3076171875,4088.5898437500,3551.7949218750,2917.1794433594,4117.3076171875,6338.5898437500,3637.4357910156,3561.2819824219,,,
0.2265625000,0,4233.3334960938,4246.2822265625,4307.6923828125,1812.9487304688,5026.5385742188,4255.2563476563,4217.1796875000,4090.5129394531,3558.0769042969,2919.3588867188,3820.0000000000,6426.1538085938,3642.6923828125,3573.8461914063,,,
0.2343750000,0,4235.7690429688,4227.5639648438,4310.0000000000,1896.0256347656,5117.0512695313,4261.2822265625,4218.8461914063,4090.6411132813,3561.0256347656,2931.6667480469,3311.1538085938,6740.2563476563,3637.5642089844,3593.9743652344,,,
0.2421875000,0,4237.9487304688,4226.9228515625,4314.1025390625,1854.1025390625,5142.5639648438,4258.3334960938,4219.1025390625,4088.9743652344,3557.9487304688,2933.8461914063,3197.8205566406,6881.2822265625,3629.3588867188,3592.1794433594,,,
0.2500000000,0,4238.0771484375,4258.5898437500,4316.6665039063,1921.2821044922,5131.4101562500,4254.4873046875,4216.1538085938,4088.3332519531,3561.5385742188,2932.8205566406,3282.5642089844,6760.8974609375,3630.2563476563,3564.7436523438,,,
0.2578125000,0,4233.9741210938,4285.6411132813,4318.7177734375,1968.0769042969,5096.6665039063,4258.2050781250,4215.3847656250,4088.7180175781,3571.7949218750,2943.3332519531,3478.5898437500,6550.7690429688,3632.3076171875,3542.8205566406,,,
0.2656250000,0,4227.9487304688,4278.7177734375,4321.4101562500,1971.6666259766,5036.0258789063,4258.9741210938,4216.4101562500,4087.9487304688,3573.2050781250,2949.6154785156,3753.7180175781,6343.0771484375,3625.0000000000,3539.7436523438,,,
0.2734375000,0,4230.2563476563,4275.1284179688,4330.3847656250,1994.3590087891,5004.3588867188,4255.7690429688,4214.7436523438,4090.1281738281,3570.2563476563,2948.8461914063,3812.3076171875,6297.6923828125,3614.6154785156,3535.0000000000,,,
0.2812500000,0,4231.2822265625,4289.6152343750,4340.1284179688,2001.0256347656,5006.5385742188,4256.0258789063,4214.3588867188,4090.0000000000,3574.1025390625,2955.2563476563,3727.4357910156,6370.8974609375,3609.7436523438,3527.1794433594,,,
0.2890625000,0,4224.2309570313,4292.9487304688,4339.7436523438,2001.2821044922,4983.3334960938,4256.6665039063,4213.2050781250,4088.7180175781,3577.5642089844,2962.3076171875,3799.4870605469,6322.1796875000,3610.5129394531,3526.7949218750,,,
0.2968750000,0,4222.9487304688,4287.5639648438,4338.7177734375,1995.6409912109,4965.6411132813,4255.2563476563,4211.6665039063,4090.2563476563,3576.0256347656,2966.6667480469,3844.4870605469,6300.5126953125,3606.9230957031,3527.6923828125,,,
0.3046875000,0,4227.3076171875,4288.7177734375,4340.6411132813,2013.4615478516,4977.1796875000,4255.6411132813,4212.5639648438,4087.9487304688,3582.3076171875,2972.3076171875,3731.1538085938,6379.1025390625,3602.6923828125,3525.1281738281,,,
0.3125000000,0,4226.9228515625,4294.3588867188,4342.0512695313,2022.0512695313,4976.6665039063,4257.0512695313,4214.7436523438,4084.8718261719,3588.8461914063,2975.2563476563,3737.0512695313,6361.9228515625,3607.5642089844,3522.9487304688,,,
0.3203125000,0,4227.1796875000,4292.6923828125,4339.6152343750,2007.9487304688,4941.1538085938,4254.8715820313,4215.0000000000,4087.6923828125,3587.4357910156,2980.1281738281,4039.2307128906,6123.2050781250,3613.3332519531,3523.3332519531,,,
0.3281250000,0,4227.5639648438,4285.1284179688,4335.8974609375,2157.8205566406,4902.8203125000,4254.2309570313,4216.4101562500,4090.2563476563,3587.0512695313,2988.5898437500,4264.7436523438,5796.6665039063,3613.9743652344,3523.9743652344,,,
0.3359375000,0,4222.1796875000,4280.7690429688,4330.6411132813,2541.9230957031,4890.0000000000,4260.6411132813,4214.3588867188,4086.4101562500,3590.6411132813,2991.1538085938,4141.9228515625,5560.3847656250,3617.8205566406,3522.0512695313,,,
0.3437500000,0,4218.5898437500,4279.8715820313,4323.4614257813,2950.5129394531,4851.5385742188,4256.6665039063,4212.1796875000,4086.0256347656,3591.0256347656,2993.0769042969,4291.1538085938,5054.3588867188,3627.1794433594,3521.0256347656,,,
0.3515625000,0,4216.1538085938,4277.4360351563,4314.3588867188,3224.1025390625,4772.5639648438,4247.8203125000,4213.0771484375,4087.0512695313,3586.6667480469,3003.9743652344,4849.4873046875,4314.1025390625,3635.3845214844,3518.0769042969,,,
0.3593750000,0,4213.8461914063,4269.2309570313,4304.1025390625,3445.5129394531,4726.1538085938,4249.1025390625,4213.4614257813,4084.6154785156,3588.4614257813,3008.2050781250,5081.7949218750,3900.2563476563,3647.0512695313,3515.3845214844,,,
0.3671875000,0,4212.3076171875,4264.6152343750,4292.3076171875,3693.3332519531,4728.2050781250,4252.8203125000,4210.8974609375,4086.7949218750,3593.4614257813,3004.3588867188,4856.9228515625,3867.6923828125,3664.2307128906,3515.5129394531,,,
0.3750000000,0,4213.0771484375,4264.8715820313,4278.2050781250,3894.3588867188,4726.5385742188,4250.5126953125,4210.7690429688,4089.3588867188,3595.3845214844,3013.2050781250,4672.8203125000,3837.5642089844,3682.8205566406,3517.9487304688,,,
0.3828125000,0,4213.3334960938,4264.8715820313,4268.4614257813,3983.0769042969,4721.4101562500,4248.7177734375,4213.5898437500,4087.8205566406,3597.8205566406,3025.5129394531,4587.9487304688,3828.9743652344,3694.3588867188,3519.4870605469,,,
0.3906250000,0,4215.7690429688,4263.5898437500,4274.6152343750,4005.8974609375,4733.4614257813,4251.7949218750,4214.1025390625,4090.3845214844,3601.2819824219,3022.9487304688,4507.9487304688,3870.6411132813,3692.5642089844,3520.1281738281,,,
0.3984375000,0,4215.6411132813,4261.9228515625,4277.9487304688,4040.2563476563,4737.3076171875,4251.1538085938,4211.5385742188,4094.8718261719,3602.1794433594,3022.3076171875,4468.7177734375,3873.5898437500,3687.8205566406,3516.4101562500,,,
0.4062500000,0,4215.5126953125,4262.4360351563,4267.4360351563,4058.2050781250,4727.3076171875,4251.0258789063,4210.8974609375,4093.9743652344,3602.0512695313,3035.7692871094,4427.6923828125,3892.8205566406,3693.5898437500,3514.1025390625,,,
0.4140625000,0,4217.9487304688,4262.0512695313,4262.8203125000,4057.8205566406,4737.0512695313,4255.7690429688,4213.7177734375,4092.4357910156,3605.0000000000,3042.5642089844,4427.6923828125,3884.3588867188,3705.0000000000,3518.3332519531,,,
0.4218750000,0,4218.4614257813,4263.0771484375,4267.3076171875,4083.3332519531,4771.2822265625,4258.8461914063,4215.2563476563,4094.3588867188,3605.0000000000,3037.9487304688,4416.6665039063,3836.1538085938,3709.1025390625,3519.1025390625,,,
0.4296875000,0,4216.4101562500,4262.6923828125,4264.1025390625,4101.2822265625,4790.1284179688,4251.9228515625,4213.2050781250,4094.7436523438,3606.2819824219,3042.4357910156,4395.3847656250,3806.7949218750,3708.3332519531,3514.3588867188,,,
0.4375000000,0,4216.1538085938,4262.9487304688,4259.2309570313,4094.7436523438,4792.8203125000,4248.7177734375,4212.8203125000,4095.1281738281,3614.2307128906,3055.3845214844,4391.1538085938,3807.1794433594,3714.8718261719,3514.7436523438,,,
0.4453125000,0,4217.0512695313,4263.8461914063,4257.5639648438,4088.2050781250,4797.8203125000,4251.9228515625,4214.4873046875,4095.0000000000,3617.9487304688,3058.3332519531,4386.9228515625,3815.5129394531,3723.9743652344,3517.5642089844,,,
0.4531250000,0,4218.8461914063,4261.6665039063,4252.3076171875,4095.3845214844,4791.0258789063,4249.6152343750,4212.8203125000,4092.1794433594,3617.9487304688,3053.7180175781,4385.1284179688,3817.8205566406,3729.1025390625,3516.5385742188,,,
0.4609375000,0,4219.4873046875,4261.9228515625,4252.1796875000,4103.8461914063,4776.0258789063,4255.1284179688,4209.7436523438,4092.6923828125,3619.2307128906,3059.7436523438,4378.7177734375,3820.8974609375,3728.8461914063,3515.1281738281,,,
0.4687500000,0,4217.1796875000,4261.2822265625,4256.5385742188,4106.0258789063,4773.8461914063,4260.6411132813,4211.6665039063,4095.3845214844,3620.6411132813,3072.3076171875,4370.0000000000,3827.3076171875,3726.6667480469,3516.9230957031,,,
0.4765625000,0,4218.4614257813,4258.9741210938,4255.0000000000,4109.3588867188,4775.8974609375,4254.1025390625,4213.5898437500,4096.2822265625,3623.4614257813,3072.4357910156,4365.7690429688,3829.6154785156,3727.3076171875,3516.1538085938,,,
0.4843750000,0,4223.9741210938,4257.4360351563,4257.1796875000,4115.2563476563,4770.8974609375,4252.4360351563,4213.5898437500,4095.3845214844,3625.2563476563,3069.4870605469,4362.1796875000,3836.7949218750,3727.6923828125,3511.4101562500,,,
0.4921875000,0,4222.9487304688,4258.0771484375,4264.8715820313,4117.8203125000,4763.9741210938,4255.7690429688,4216.9228515625,4094.7436523438,3625.6411132813,3079.8718261719,4357.4360351563,3832.8205566406,3722.1794433594,3510.8974609375,,,
0.5000000000,0,4218.8461914063,4260.2563476563,4269.6152343750,4115.5126953125,4762.5639648438,4251.2822265625,4217.5639648438,4092.5642089844,3631.2819824219,3089.2307128906,4358.7177734375,3839.2307128906,3711.2819824219,3515.2563476563,,,
0.5078125000,0,4223.8461914063,4264.4873046875,4279.3588867188,4118.7177734375,4762.1796875000,4250.1284179688,4214.4873046875,4094.2307128906,3638.0769042969,3089.4870605469,4359.1025390625,3843.5898437500,3701.2819824219,3515.6411132813,,,
0.5156250000,0,4224.1025390625,4264.3588867188,4292.0512695313,4121.2822265625,4756.5385742188,4253.5898437500,4213.2050781250,4098.3334960938,3635.2563476563,3092.0512695313,4349.3588867188,3848.8461914063,3690.0000000000,3512.5642089844,,,
0.5234375000,0,4218.2050781250,4259.3588867188,4294.7436523438,4114.7436523438,4750.3847656250,4254.1025390625,4213.7177734375,4099.3588867188,3633.7180175781,3099.2307128906,4351.0258789063,3850.8974609375,3684.4870605469,3513.0769042969,,,
0.5312500000,0,4220.0000000000,4260.5126953125,4288.9741210938,4115.7690429688,4747.8203125000,4254.6152343750,4213.3334960938,4097.3076171875,3639.3588867188,3105.0000000000,4357.6923828125,3861.0256347656,3687.8205566406,3516.1538085938,,,
0.5390625000,0,4227.1796875000,4264.1025390625,4289.3588867188,4131.9228515625,4743.9741210938,4255.2563476563,4213.3334960938,4096.0258789063,3640.2563476563,3107.3076171875,4344.6152343750,3862.8205566406,3691.1538085938,3513.9743652344,,,
0.5468750000,0,4225.1284179688,4262.1796875000,4288.9741210938,4146.6665039063,4739.4873046875,4256.2822265625,4213.5898437500,4095.8974609375,3641.5385742188,3107.9487304688,4323.0771484375,3869.8718261719,3696.9230957031,3510.1281738281,,,
0.5546875000,0,4221.0258789063,4261.2822265625,4283.8461914063,4155.2563476563,4733.9741210938,4257.1796875000,4215.0000000000,4097.9487304688,3648.5898437500,3113.3332519531,4309.1025390625,3872.1794433594,3708.3332519531,3512.3076171875,,,
0.5625000000,0,4221.7949218750,4263.0771484375,4285.6411132813,4155.0000000000,4726.9228515625,4250.8974609375,4214.7436523438,4101.2822265625,3650.7692871094,3123.0769042969,4311.5385742188,3876.5385742188,3707.1794433594,3513.2050781250,,,
0.5703125000,0,4223.3334960938,4262.4360351563,4297.8203125000,4138.7177734375,4723.3334960938,4248.4614257813,4210.7690429688,4099.2309570313,3650.7692871094,3125.6411132813,4329.4873046875,3882.4357910156,3691.2819824219,3511.4101562500,,,
0.5781250000,0,4220.8974609375,4260.1284179688,4306.4101562500,4125.0000000000,4722.4360351563,4254.1025390625,4211.2822265625,4096.7949218750,3653.3332519531,3124.3588867188,4342.1796875000,3887.3076171875,3685.0000000000,3509.6154785156,,,
0.5859375000,0,4219.6152343750,4260.2563476563,4302.3076171875,4126.9228515625,4716.0258789063,4253.9741210938,4212.6923828125,4101.5385742188,3652.1794433594,3130.8974609375,4336.6665039063,3888.0769042969,3688.8461914063,3510.2563476563,,,
0.5937500000,0,4222.9487304688,4262.0512695313,4297.5639648438,4130.2563476563,4708.9741210938,4253.5898437500,4209.3588867188,4105.3847656250,3653.2050781250,3140.6411132813,4330.8974609375,3886.9230957031,3689.8718261719,3510.7692871094,,,
0.6015625000,0,4227.3076171875,4259.7436523438,4300.2563476563,4131.9228515625,4706.9228515625,4256.7949218750,4211.6665039063,4103.8461914063,3660.7692871094,3141.6667480469,4334.2309570313,3894.1025390625,3691.6667480469,3512.0512695313,,,
0.6093750000,0,4224.7436523438,4259.4873046875,4303.2050781250,4137.0512695313,4704.8715820313,4256.4101562500,4218.5898437500,4103.3334960938,3663.5898437500,3139.3588867188,4331.4101562500,3899.3588867188,3694.3588867188,3511.1538085938,,,
0.6171875000,0,4222.1796875000,4258.7177734375,4300.7690429688,4137.3076171875,4700.6411132813,4255.2563476563,4216.1538085938,4102.9487304688,3664.6154785156,3146.2819824219,4326.5385742188,3903.0769042969,3694.1025390625,3509.4870605469,,,
0.6250000000,0,4226.1538085938,4256.7949218750,4299.6152343750,4135.1284179688,4695.5126953125,4253.4614257813,4209.2309570313,4099.4873046875,3667.6923828125,3156.1538085938,4323.0771484375,3899.2307128906,3695.1281738281,3510.1281738281,,,
0.6328125000,0,4224.7436523438,4257.8203125000,4301.6665039063,4143.2050781250,4688.3334960938,4248.4614257813,4213.0771484375,4101.7949218750,3667.9487304688,3156.9230957031,4317.3076171875,3912.3076171875,3698.9743652344,3511.1538085938,,,
0.6406250000,0,4219.1025390625,4259.2309570313,4301.2822265625,4152.0512695313,4682.9487304688,4250.5126953125,4219.7436523438,4108.3334960938,3668.3332519531,3156.5385742188,4313.5898437500,3922.3076171875,3699.1025390625,3510.7692871094,,,
0.6484375000,0,4221.1538085938,4255.3847656250,4296.2822265625,4151.9228515625,4681.9228515625,4257.3076171875,4217.8203125000,4105.1284179688,3667.5642089844,3165.0000000000,4311.4101562500,3926.7949218750,3698.3332519531,3509.4870605469,,,
0.6562500000,0,4227.1796875000,4255.3847656250,4296.5385742188,4151.1538085938,4678.8461914063,4257.6923828125,4214.2309570313,4097.0512695313,3667.5642089844,3172.8205566406,4308.9741210938,3918.8461914063,3702.4357910156,3510.7692871094,,,
0.6640625000,0,4223.9741210938,4257.4360351563,4300.3847656250,4151.7949218750,4674.8715820313,4256.9228515625,4215.6411132813,4099.3588867188,3674.4870605469,3171.5385742188,4310.6411132813,3920.7692871094,3704.6154785156,3510.7692871094,,,
0.6718750000,0,4221.1538085938,4254.7436523438,4300.7690429688,4154.6152343750,4677.3076171875,4258.3334960938,4218.4614257813,4106.7949218750,3679.6154785156,3173.3332519531,4308.4614257813,3918.8461914063,3704.4870605469,3509.3588867188,,,
0.6796875000,0,4223.0771484375,4256.1538085938,4297.8203125000,4158.7177734375,4680.1284179688,4259.1025390625,4215.0000000000,4105.0000000000,3678.5898437500,3182.6923828125,4297.1796875000,3916.9230957031,3707.9487304688,3508.9743652344,,,
0.6875000000,0,4225.3847656250,4257.3076171875,4295.7690429688,4160.7690429688,4674.8715820313,4258.2050781250,4213.2050781250,4100.3847656250,3681.7949218750,3189.2307128906,4294.1025390625,3911.4101562500,3713.8461914063,3508.0769042969,,,
0.6953125000,0,4225.5126953125,4251.9228515625,4293.0771484375,4162.1796875000,4669.6152343750,4253.0771484375,4215.1284179688,4102.1796875000,3684.4870605469,3187.1794433594,4298.4614257813,3917.8205566406,3712.6923828125,3507.1794433594,,,
0.7031250000,0,4225.0000000000,4250.3847656250,4293.3334960938,4163.2050781250,4666.7949218750,4250.6411132813,4216.4101562500,4106.4101562500,3684.1025390625,3188.4614257813,4297.1796875000,3919.3588867188,3712.5642089844,3508.3332519531,,,
0.7109375000,0,4223.5898437500,4250.2563476563,4292.5639648438,4163.9741210938,4659.3588867188,4254.4873046875,4217.1796875000,4105.3847656250,3684.1025390625,3197.9487304688,4293.3334960938,3922.3076171875,3714.7436523438,3509.2307128906,,,
0.7187500000,0,4224.2309570313,4250.2563476563,4289.7436523438,4167.0512695313,4621.7949218750,4254.7436523438,4214.1025390625,4103.2050781250,3685.7692871094,3204.6154785156,4291.4101562500,3957.4357910156,3715.0000000000,3508.9743652344,,,
0.7265625000,0,4225.3847656250,4250.5126953125,4290.0000000000,4167.6923828125,4513.9741210938,4253.5898437500,4210.1284179688,4106.1538085938,3692.1794433594,3202.6923828125,4292.0512695313,4060.2563476563,3719.7436523438,3510.6411132813,,,
0.7343750000,0,4224.8715820313,4251.9228515625,4292.1796875000,4164.1025390625,4588.2050781250,4257.4360351563,4213.2050781250,4109.2309570313,3694.3588867188,3204.7436523438,4290.3847656250,4011.6667480469,3723.8461914063,3511.7949218750,,,
0.7421875000,0,4227.9487304688,4252.3076171875,4290.7690429688,4166.0258789063,4650.2563476563,4254.3588867188,4216.2822265625,4107.4360351563,3691.4101562500,3213.9743652344,4287.1796875000,3941.0256347656,3723.9743652344,3510.7692871094,,,
0.7500000000,0,4226.9228515625,4255.6411132813,4289.4873046875,4171.1538085938,4417.0512695313,4248.2050781250,4212.5639648438,4105.2563476563,3694.8718261719,3219.3588867188,4288.0771484375,4103.5898437500,3722.9487304688,3508.3332519531,,,
0.7578125000,0,4223.7177734375,4251.0258789063,4289.3588867188,4173.2050781250,5023.2050781250,4255.1284179688,4218.5898437500,4104.2309570313,3701.0256347656,3218.3332519531,4287.1796875000,3675.0000000000,3721.5385742188,3507.6923828125,,,
0.7656250000,0,4235.0000000000,4221.2822265625,4287.6923828125,4182.5639648438,6785.2563476563,4268.2050781250,4228.3334960938,4105.0000000000,3696.5385742188,3219.1025390625,4271.0258789063,2008.7178955078,3717.5642089844,3506.0256347656,,,
0.7734375000,0,4257.1796875000,4190.3847656250,4286.4101562500,4191.1538085938,7876.2822265625,4268.8461914063,4222.3076171875,4106.6665039063,3692.5642089844,3226.6667480469,4262.5639648438,657.9487304688,3716.1538085938,3503.2050781250,,,
0.7812500000,0,4263.5898437500,4185.8974609375,4283.3334960938,4184.4873046875,7697.0512695313,4261.7949218750,4213.7177734375,4106.6665039063,3696.0256347656,3235.3845214844,4272.1796875000,628.9743652344,3715.7692871094,3500.0000000000,,,
0.7890625000,0,4262.8203125000,4193.4614257813,4285.3847656250,4173.2050781250,7579.2309570313,4264.4873046875,4217.1796875000,4106.7949218750,3696.1538085938,3236.1538085938,4276.2822265625,833.3333129883,3708.9743652344,3499.1025390625,,,
0.7968750000,0,4266.0258789063,4190.6411132813,4274.3588867188,4165.2563476563,7748.2050781250,4276.0258789063,4218.5898437500,4105.7690429688,3697.8205566406,3232.8205566406,4277.4360351563,686.4102783203,3720.3845214844,3503.2050781250,,,
0.8046875000,0,4264.7436523438,4190.2563476563,4240.2563476563,4162.8203125000,7670.2563476563,4283.0771484375,4216.0258789063,4107.5639648438,3705.2563476563,3238.5898437500,4287.4360351563,695.3845825195,3766.0256347656,3512.3076171875,,,
0.8125000000,0,4260.8974609375,4196.0258789063,4214.4873046875,4149.7436523438,7593.9746093750,4282.4360351563,4217.8203125000,4112.5639648438,3711.7949218750,3249.4870605469,4308.5898437500,812.0512695313,3803.3332519531,3511.6667480469,,,
0.8203125000,0,4264.3588867188,4201.2822265625,4217.4360351563,4113.8461914063,7600.0000000000,4283.7177734375,4220.5126953125,4114.4873046875,3714.4870605469,3252.3076171875,4341.0258789063,803.8461303711,3808.2050781250,3502.0512695313,,,
0.8281250000,0,4266.0258789063,4207.8203125000,4220.0000000000,4093.4614257813,7599.2309570313,4288.4614257813,4220.5126953125,4110.6411132813,3714.6154785156,3249.7436523438,4354.4873046875,805.6409912109,3805.2563476563,3497.5642089844,,,
0.8359375000,0,4267.4360351563,4207.5639648438,4213.8461914063,4116.0258789063,7599.8715820313,4291.7949218750,4220.3847656250,4108.8461914063,3713.9743652344,3252.4357910156,4331.5385742188,807.8204956055,3810.7692871094,3497.3076171875,,,
0.8437500000,0,4269.7436523438,4207.1796875000,4216.6665039063,4139.6152343750,7599.7436523438,4293.9741210938,4222.4360351563,4108.4614257813,3714.1025390625,3262.0512695313,4306.4101562500,806.0256347656,3811.5385742188,3496.7949218750,,,
0.8515625000,0,4266.5385742188,4216.4101562500,4221.5385742188,4138.5898437500,7600.2563476563,4294.1025390625,4223.3334960938,4108.2050781250,3717.5642089844,3267.3076171875,4301.5385742188,806.6666870117,3810.1281738281,3498.4614257813,,,
0.8593750000,0,4260.7690429688,4219.8715820313,4219.6152343750,4138.0771484375,7599.4873046875,4295.8974609375,4221.0258789063,4110.8974609375,3720.2563476563,3266.0256347656,4297.9487304688,805.2564086914,3810.8974609375,3498.8461914063,,,
0.8671875000,0,4259.4873046875,4217.3076171875,4220.2563476563,4142.8203125000,7599.7436523438,4299.7436523438,4219.3588867188,4111.6665039063,3721.0256347656,3264.7436523438,4291.0258789063,803.9743652344,3808.7180175781,3498.4614257813,,,
0.8750000000,0,4257.9487304688,4217.4360351563,4221.7949218750,4143.7177734375,7599.7436523438,4300.5126953125,4220.5126953125,4113.8461914063,3725.8974609375,3271.5385742188,4284.4873046875,806.1538085938,3810.3845214844,3504.3588867188,,,
0.8828125000,0,4256.1538085938,4220.3847656250,4225.1284179688,4144.4873046875,7599.7436523438,4300.6411132813,4220.6411132813,4114.2309570313,3727.3076171875,3281.0256347656,4281.0258789063,806.2820434570,3810.0000000000,3508.0769042969,,,
0.8906250000,0,4258.0771484375,4217.6923828125,4239.6152343750,4146.5385742188,7599.6152343750,4301.4101562500,4222.5639648438,4113.0771484375,3725.1281738281,3284.2307128906,4282.8203125000,804.8717651367,3795.1281738281,3504.2307128906,,,
0.8984375000,0,4258.5898437500,4215.0000000000,4259.2309570313,4147.6923828125,7599.6152343750,4300.1284179688,4221.2822265625,4113.3334960938,3731.0256347656,3282.6923828125,4277.4360351563,805.7692260742,3773.4614257813,3501.2819824219,,,
0.9062500000,0,4258.7177734375,4217.9487304688,4264.6152343750,4154.1025390625,7599.7436523438,4305.8974609375,4218.0771484375,4114.7436523438,3738.7180175781,3282.3076171875,4266.7949218750,806.7948608398,3763.9743652344,3504.3588867188,,,
0.9140625000,0,4263.8461914063,4216.6665039063,4257.6923828125,4160.3847656250,7599.6152343750,4315.0000000000,4220.6411132813,4113.7177734375,3735.5129394531,3290.3845214844,4261.4101562500,805.5128173828,3766.2819824219,3505.6411132813,,,
0.9218750000,0,4269.8715820313,4209.6152343750,4258.8461914063,4160.0000000000,7599.7436523438,4313.9741210938,4224.8715820313,4112.5639648438,3732.4357910156,3298.2050781250,4258.9741210938,805.1281738281,3766.0256347656,3505.2563476563,,,
0.9296875000,0,4266.9228515625,4209.8715820313,4267.3076171875,4157.6923828125,7599.8715820313,4313.4614257813,4223.2050781250,4112.9487304688,3736.4101562500,3300.1281738281,4254.8715820313,805.6409912109,3761.1538085938,3505.0000000000,,,
0.9375000000,0,4262.4360351563,4217.3076171875,4274.2309570313,4158.5898437500,7607.1796875000,4318.4614257813,4222.0512695313,4113.0771484375,3738.5898437500,3298.7180175781,4252.0512695313,803.3333129883,3753.0769042969,3504.3588867188,,,
0.9453125000,0,4264.1025390625,4215.3847656250,4271.9228515625,4164.1025390625,7633.2050781250,4316.2822265625,4222.1796875000,4114.2309570313,3737.1794433594,3300.0000000000,4248.2050781250,775.5128173828,3755.0000000000,3503.7180175781,,,
0.9531250000,0,4263.4614257813,4216.1538085938,4265.2563476563,4168.5898437500,7673.5898437500,4315.7690429688,4221.7949218750,4113.3334960938,3740.7692871094,3306.5385742188,4244.1025390625,705.6409912109,3764.1025390625,3502.4357910156,,,
